epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
551,1429.67,0.73478,0.49361,0.90901,0.90963,0.80983,0.85232,0.69105,0.59551,0.41104,0.85583,0.000414049,0.000414049,0.000414049
552,1432.39,0.7602,0.51059,0.91495,0.93043,0.80325,0.85222,0.68532,0.60127,0.41278,0.85362,0.00041315,0.00041315,0.00041315
553,1435.02,0.78626,0.51546,0.91818,0.91243,0.81569,0.85637,0.68377,0.60403,0.41044,0.8539,0.00041225,0.00041225,0.00041225
554,1437.98,0.77264,0.51537,0.91304,0.9256,0.8033,0.85597,0.68574,0.6046,0.40938,0.85388,0.00041135,0.00041135,0.00041135
555,1440.82,0.77572,0.51377,0.92384,0.89992,0.8107,0.8552,0.6908,0.60326,0.40858,0.85473,0.00041045,0.00041045,0.00041045
556,1443.54,0.77576,0.5151,0.92125,0.92544,0.80338,0.85795,0.68882,0.60599,0.41106,0.85778,0.00040955,0.00040955,0.00040955
557,1446.42,0.77333,0.50425,0.92123,0.92948,0.80231,0.85771,0.69035,0.59934,0.40961,0.8567,0.00040865,0.00040865,0.00040865
558,1449.09,0.78476,0.52001,0.92437,0.91521,0.80668,0.85624,0.68434,0.61854,0.41727,0.85985,0.00040775,0.00040775,0.00040775
559,1451.68,0.74262,0.50822,0.91155,0.92916,0.80131,0.85664,0.68522,0.60547,0.4172,0.85818,0.00040685,0.00040685,0.00040685
560,1454.26,0.75726,0.50855,0.92151,0.91453,0.80503,0.85531,0.68522,0.59748,0.41423,0.85604,0.00040595,0.00040595,0.00040595
561,1456.83,0.78633,0.51612,0.92995,0.94004,0.79603,0.85626,0.68703,0.59623,0.40576,0.8553,0.00040505,0.00040505,0.00040505
562,1459.47,0.71517,0.48776,0.90832,0.92753,0.79821,0.85406,0.68263,0.60315,0.41499,0.85705,0.00040415,0.00040415,0.00040415
563,1462.17,0.75996,0.50154,0.91873,0.92944,0.79119,0.85437,0.68332,0.59853,0.40947,0.85478,0.000403251,0.000403251,0.000403251
564,1464.87,0.75131,0.49903,0.90434,0.9456,0.79417,0.8571,0.69435,0.5891,0.40289,0.85181,0.000402351,0.000402351,0.000402351
565,1467.54,0.77008,0.51008,0.91922,0.93132,0.78876,0.85022,0.68605,0.58744,0.41007,0.85086,0.000401451,0.000401451,0.000401451
566,1470.22,0.73454,0.49001,0.91757,0.9312,0.79724,0.84901,0.68161,0.5958,0.41166,0.85318,0.000400551,0.000400551,0.000400551
567,1472.98,0.74387,0.50761,0.91281,0.92588,0.79488,0.85006,0.68374,0.59407,0.40562,0.85354,0.000399651,0.000399651,0.000399651
568,1475.68,0.76361,0.506,0.91721,0.90236,0.81046,0.85244,0.68411,0.60524,0.40968,0.85625,0.000398751,0.000398751,0.000398751
569,1478.46,0.7203,0.49547,0.91781,0.92989,0.79631,0.85252,0.68323,0.60889,0.41574,0.85887,0.000397851,0.000397851,0.000397851
570,1481.64,0.73267,0.49024,0.91403,0.91753,0.81072,0.85522,0.6867,0.59465,0.40877,0.85447,0.000396951,0.000396951,0.000396951
571,1484.67,0.75709,0.49575,0.92082,0.92261,0.81212,0.85619,0.69117,0.58823,0.40515,0.85112,0.000396051,0.000396051,0.000396051
572,1487.55,0.73679,0.49238,0.91791,0.92652,0.80921,0.85753,0.68949,0.59416,0.40321,0.85227,0.000395151,0.000395151,0.000395151
573,1490.47,0.74669,0.48904,0.91951,0.93639,0.79678,0.85933,0.69351,0.60229,0.40364,0.85678,0.000394251,0.000394251,0.000394251
574,1493.28,0.75145,0.49974,0.91318,0.93042,0.80253,0.85447,0.6938,0.59365,0.40696,0.85665,0.000393352,0.000393352,0.000393352
575,1496.17,0.78542,0.50533,0.92082,0.92733,0.79555,0.85089,0.68706,0.60042,0.40642,0.85509,0.000392452,0.000392452,0.000392452
576,1498.96,0.78509,0.52005,0.91781,0.92211,0.79468,0.85175,0.68739,0.60202,0.40932,0.85537,0.000391552,0.000391552,0.000391552
577,1501.62,0.76479,0.49834,0.91422,0.91944,0.81172,0.86059,0.68763,0.60811,0.40711,0.85375,0.000390652,0.000390652,0.000390652
578,1504.61,0.75075,0.49094,0.91825,0.90823,0.81529,0.85877,0.68998,0.59198,0.40817,0.85205,0.000389752,0.000389752,0.000389752
579,1507.63,0.75686,0.50513,0.91753,0.9377,0.7958,0.857,0.68632,0.5894,0.40681,0.85003,0.000388852,0.000388852,0.000388852
580,1510.48,0.75038,0.49927,0.9147,0.92969,0.78745,0.85596,0.69268,0.59396,0.40096,0.85288,0.000387952,0.000387952,0.000387952
581,1513.48,0.74239,0.48219,0.90507,0.92019,0.81291,0.86256,0.70086,0.57783,0.39355,0.84853,0.000387052,0.000387052,0.000387052
582,1516.19,0.76541,0.49075,0.91135,0.9377,0.80254,0.85824,0.69519,0.58442,0.39721,0.84894,0.000386152,0.000386152,0.000386152
583,1518.88,0.72656,0.48129,0.9132,0.91509,0.81473,0.85843,0.69707,0.58588,0.39659,0.84956,0.000385252,0.000385252,0.000385252
584,1521.71,0.75857,0.4993,0.9097,0.94148,0.79948,0.85755,0.69951,0.58119,0.3966,0.84772,0.000384352,0.000384352,0.000384352
585,1524.4,0.7246,0.48351,0.92649,0.92121,0.80804,0.85764,0.69646,0.58211,0.39941,0.84609,0.000383453,0.000383453,0.000383453
586,1527.56,0.72388,0.47291,0.90657,0.91484,0.80807,0.86051,0.6968,0.57997,0.39894,0.84837,0.000382553,0.000382553,0.000382553
587,1530.77,0.73627,0.48551,0.92067,0.9356,0.79969,0.86058,0.69552,0.58076,0.39418,0.84833,0.000381653,0.000381653,0.000381653
588,1533.78,0.77868,0.50109,0.92645,0.9358,0.78525,0.85856,0.69164,0.58223,0.39887,0.85199,0.000380753,0.000380753,0.000380753
589,1536.88,0.71896,0.48167,0.90407,0.93537,0.79248,0.85665,0.69033,0.58854,0.40362,0.85275,0.000379853,0.000379853,0.000379853
590,1540.08,0.76705,0.50514,0.92702,0.94145,0.79448,0.8597,0.69396,0.57992,0.39785,0.85105,0.000378953,0.000378953,0.000378953
591,1543.06,0.74767,0.48419,0.91936,0.94219,0.80067,0.8582,0.69216,0.58369,0.40009,0.84877,0.000378053,0.000378053,0.000378053
592,1545.91,0.73587,0.48046,0.91011,0.93551,0.79619,0.85824,0.69494,0.57126,0.39713,0.84857,0.000377153,0.000377153,0.000377153
593,1549.12,0.76166,0.49185,0.91173,0.918,0.80602,0.85592,0.69584,0.579,0.39991,0.8509,0.000376253,0.000376253,0.000376253
594,1552.17,0.75068,0.5028,0.91191,0.92804,0.80082,0.85823,0.6988,0.57706,0.39741,0.85045,0.000375353,0.000375353,0.000375353
595,1555.22,0.73094,0.47684,0.90784,0.94915,0.7949,0.8591,0.69832,0.57535,0.39729,0.84958,0.000374453,0.000374453,0.000374453
596,1558.25,0.75352,0.49021,0.9234,0.92664,0.81231,0.86199,0.69839,0.57955,0.39492,0.85103,0.000373554,0.000373554,0.000373554
597,1561.27,0.77189,0.49916,0.91259,0.91369,0.81289,0.86002,0.69526,0.57567,0.39685,0.84905,0.000372654,0.000372654,0.000372654
598,1564.3,0.73964,0.4847,0.91294,0.93209,0.8022,0.85958,0.69546,0.5848,0.40118,0.849,0.000371754,0.000371754,0.000371754
599,1567.31,0.74424,0.48598,0.91984,0.92907,0.80112,0.85887,0.69096,0.58688,0.39986,0.84967,0.000370854,0.000370854,0.000370854
600,1570.35,0.74709,0.48817,0.90097,0.93846,0.79135,0.85804,0.69509,0.58538,0.39758,0.85037,0.000369954,0.000369954,0.000369954
601,1573.12,0.74526,0.49154,0.90676,0.92037,0.79796,0.85697,0.69427,0.58126,0.4013,0.84956,0.000369054,0.000369054,0.000369054
602,1576.13,0.75377,0.49147,0.91136,0.91978,0.80676,0.85707,0.69322,0.57909,0.39785,0.84852,0.000368154,0.000368154,0.000368154
603,1579.15,0.72218,0.48275,0.89534,0.93793,0.80305,0.85727,0.69295,0.5729,0.39562,0.84584,0.000367254,0.000367254,0.000367254
604,1582.24,0.72069,0.48304,0.89937,0.92612,0.80672,0.85842,0.69049,0.57781,0.39494,0.84678,0.000366354,0.000366354,0.000366354
605,1585.07,0.72053,0.48999,0.90357,0.94037,0.7995,0.86058,0.69376,0.57384,0.3866,0.84464,0.000365454,0.000365454,0.000365454
606,1587.68,0.70615,0.47701,0.90245,0.92666,0.80498,0.86004,0.69366,0.5818,0.39055,0.84475,0.000364554,0.000364554,0.000364554
607,1590.29,0.73873,0.48559,0.9122,0.94715,0.7864,0.85783,0.69065,0.57844,0.39478,0.8437,0.000363655,0.000363655,0.000363655
608,1592.88,0.7194,0.47976,0.90628,0.93716,0.80057,0.85941,0.68954,0.58295,0.39622,0.84631,0.000362755,0.000362755,0.000362755
609,1595.48,0.74149,0.48247,0.92368,0.92694,0.81167,0.85984,0.68826,0.58502,0.3964,0.84732,0.000361855,0.000361855,0.000361855
610,1598.13,0.76485,0.49626,0.91956,0.93956,0.79466,0.86045,0.69215,0.57961,0.38945,0.84829,0.000360955,0.000360955,0.000360955
611,1600.78,0.76306,0.49453,0.91268,0.94078,0.79723,0.86075,0.6981,0.57845,0.38808,0.84676,0.000360055,0.000360055,0.000360055
612,1603.59,0.75832,0.48946,0.91157,0.90382,0.81837,0.86256,0.70064,0.57443,0.38868,0.84632,0.000359155,0.000359155,0.000359155
613,1606.47,0.73678,0.47644,0.89812,0.92561,0.8083,0.86149,0.70108,0.57251,0.38892,0.84732,0.000358255,0.000358255,0.000358255
614,1609.26,0.73221,0.49071,0.89767,0.94649,0.79993,0.8607,0.69995,0.57895,0.39099,0.84798,0.000357355,0.000357355,0.000357355
615,1612.11,0.73577,0.48596,0.90928,0.95259,0.79583,0.85865,0.69639,0.57894,0.39202,0.84767,0.000356455,0.000356455,0.000356455
616,1615.11,0.7148,0.47457,0.91594,0.94199,0.79888,0.85867,0.6957,0.57107,0.39011,0.84575,0.000355555,0.000355555,0.000355555
617,1618.03,0.73848,0.47847,0.89672,0.95395,0.78985,0.85792,0.69316,0.57545,0.39244,0.84625,0.000354655,0.000354655,0.000354655
618,1621.06,0.71736,0.47503,0.90179,0.94908,0.79487,0.86048,0.70045,0.56936,0.38938,0.84696,0.000353756,0.000353756,0.000353756
619,1623.95,0.72062,0.47757,0.91208,0.9434,0.79097,0.8596,0.70043,0.5719,0.3909,0.84669,0.000352856,0.000352856,0.000352856
620,1626.86,0.76024,0.49876,0.91284,0.93257,0.80413,0.86252,0.70109,0.5728,0.39092,0.84715,0.000351956,0.000351956,0.000351956
621,1629.71,0.69941,0.47891,0.90923,0.92667,0.81035,0.86382,0.70584,0.56497,0.38611,0.84655,0.000351056,0.000351056,0.000351056
622,1632.62,0.72226,0.48024,0.89624,0.94682,0.79778,0.86206,0.70424,0.56304,0.38752,0.84505,0.000350156,0.000350156,0.000350156
623,1635.54,0.72359,0.47153,0.89559,0.92954,0.81331,0.85941,0.70275,0.56436,0.3905,0.84433,0.000349256,0.000349256,0.000349256
624,1638.48,0.72338,0.47793,0.91499,0.95166,0.80243,0.86431,0.70473,0.56827,0.38433,0.84461,0.000348356,0.000348356,0.000348356
625,1641.41,0.73945,0.47369,0.89861,0.94179,0.80317,0.86215,0.70086,0.57662,0.38902,0.84787,0.000347456,0.000347456,0.000347456
626,1644.32,0.72923,0.47843,0.89298,0.9534,0.7983,0.85917,0.70465,0.57281,0.38863,0.84663,0.000346556,0.000346556,0.000346556
627,1647.26,0.73952,0.47898,0.90075,0.95788,0.79715,0.85718,0.70058,0.5737,0.3889,0.84761,0.000345656,0.000345656,0.000345656
628,1650.13,0.69821,0.46927,0.90699,0.94256,0.81112,0.86253,0.70422,0.56142,0.38701,0.84403,0.000344756,0.000344756,0.000344756
629,1652.88,0.74215,0.48584,0.92645,0.95054,0.80135,0.86054,0.70142,0.56516,0.39332,0.84306,0.000343857,0.000343857,0.000343857
630,1655.51,0.7444,0.48247,0.9089,0.94014,0.80609,0.85885,0.69874,0.56747,0.39532,0.84598,0.000342957,0.000342957,0.000342957
631,1658.11,0.75169,0.49237,0.91589,0.94073,0.8034,0.85728,0.697,0.58226,0.39645,0.85344,0.000342057,0.000342057,0.000342057
632,1660.73,0.73727,0.48792,0.90288,0.94352,0.80596,0.86146,0.70131,0.5641,0.38821,0.84714,0.000341157,0.000341157,0.000341157
633,1663.32,0.71919,0.4714,0.90605,0.94413,0.80988,0.86652,0.69867,0.56925,0.38501,0.84619,0.000340257,0.000340257,0.000340257
634,1665.95,0.70528,0.46618,0.88787,0.937,0.81075,0.86326,0.69704,0.58365,0.39172,0.85027,0.000339357,0.000339357,0.000339357
635,1668.55,0.73824,0.47651,0.89774,0.94635,0.80669,0.86595,0.69762,0.57908,0.39143,0.84803,0.000338457,0.000338457,0.000338457
636,1671.34,0.70839,0.46708,0.90408,0.93577,0.80692,0.86489,0.69509,0.57374,0.38784,0.84667,0.000337557,0.000337557,0.000337557
637,1673.96,0.75021,0.48859,0.89432,0.94788,0.79957,0.86206,0.70115,0.56919,0.38877,0.84446,0.000336657,0.000336657,0.000336657
638,1676.66,0.74329,0.47797,0.90783,0.93237,0.80291,0.86151,0.70278,0.56635,0.38677,0.84275,0.000335757,0.000335757,0.000335757
639,1679.32,0.73773,0.47972,0.9009,0.9343,0.80885,0.86251,0.70216,0.5663,0.39103,0.84136,0.000334857,0.000334857,0.000334857
640,1681.92,0.74648,0.48038,0.91677,0.93835,0.8036,0.86001,0.6999,0.56731,0.39262,0.84305,0.000333958,0.000333958,0.000333958
641,1684.51,0.74792,0.50017,0.91373,0.9403,0.80072,0.86104,0.70269,0.56648,0.3926,0.84314,0.000333058,0.000333058,0.000333058
642,1687.12,0.73332,0.48601,0.91955,0.9535,0.79243,0.8607,0.70327,0.56083,0.38818,0.84278,0.000332158,0.000332158,0.000332158
643,1689.71,0.73725,0.47965,0.91413,0.94613,0.80172,0.85992,0.70028,0.5715,0.38664,0.84346,0.000331258,0.000331258,0.000331258
644,1692.31,0.74199,0.48176,0.90469,0.95394,0.79413,0.85603,0.7014,0.56698,0.39056,0.84204,0.000330358,0.000330358,0.000330358
645,1694.98,0.7075,0.4706,0.89319,0.93462,0.80632,0.85949,0.6996,0.56761,0.38975,0.84325,0.000329458,0.000329458,0.000329458
646,1697.62,0.72066,0.47111,0.91873,0.94204,0.80222,0.85821,0.70145,0.55776,0.38412,0.84097,0.000328558,0.000328558,0.000328558
647,1700.22,0.71081,0.46491,0.9089,0.931,0.81029,0.86086,0.70632,0.55655,0.38057,0.84206,0.000327658,0.000327658,0.000327658
648,1702.84,0.72362,0.47462,0.91257,0.92085,0.81623,0.86203,0.70492,0.56048,0.37954,0.84343,0.000326758,0.000326758,0.000326758
649,1705.46,0.68816,0.46613,0.91297,0.93927,0.80129,0.86404,0.70928,0.55998,0.37714,0.84452,0.000325858,0.000325858,0.000325858
650,1708.07,0.71282,0.46633,0.89986,0.94688,0.79865,0.85966,0.70304,0.5602,0.38051,0.84317,0.000324958,0.000324958,0.000324958
651,1710.73,0.69008,0.45745,0.89693,0.94454,0.8041,0.86031,0.69944,0.56949,0.38552,0.84341,0.000324058,0.000324058,0.000324058
652,1713.38,0.71704,0.46855,0.90456,0.93249,0.80799,0.85824,0.69909,0.5615,0.38133,0.84091,0.000323159,0.000323159,0.000323159
653,1715.96,0.71907,0.46609,0.89794,0.93986,0.80924,0.86598,0.70462,0.55854,0.38273,0.84024,0.000322259,0.000322259,0.000322259
654,1718.53,0.68852,0.45998,0.89799,0.94413,0.80646,0.86396,0.70596,0.55552,0.3829,0.84017,0.000321359,0.000321359,0.000321359
655,1721.1,0.7283,0.49021,0.89085,0.94651,0.80005,0.86336,0.70508,0.55739,0.38318,0.84125,0.000320459,0.000320459,0.000320459
656,1723.69,0.70296,0.46721,0.91068,0.94655,0.80512,0.86203,0.70537,0.55294,0.38364,0.84062,0.000319559,0.000319559,0.000319559
657,1726.32,0.68861,0.47277,0.89091,0.95601,0.79098,0.85733,0.7036,0.55334,0.38382,0.84036,0.000318659,0.000318659,0.000318659
658,1728.88,0.72093,0.47165,0.9115,0.94209,0.80338,0.85747,0.70331,0.55636,0.3821,0.84015,0.000317759,0.000317759,0.000317759
659,1731.52,0.69485,0.46457,0.9014,0.94894,0.80819,0.85985,0.70619,0.55782,0.38491,0.8389,0.000316859,0.000316859,0.000316859
660,1734.17,0.71799,0.48324,0.90221,0.95541,0.80536,0.86348,0.7084,0.54938,0.38327,0.83698,0.000315959,0.000315959,0.000315959
661,1736.76,0.73178,0.478,0.89914,0.94726,0.80126,0.85972,0.70413,0.55185,0.38311,0.83925,0.000315059,0.000315059,0.000315059
662,1739.34,0.70666,0.46166,0.89985,0.94986,0.79274,0.85948,0.70607,0.55503,0.38385,0.83911,0.000314159,0.000314159,0.000314159
663,1741.99,0.76237,0.49764,0.90905,0.93121,0.80433,0.86432,0.70717,0.55769,0.3868,0.83956,0.00031326,0.00031326,0.00031326
664,1744.66,0.6854,0.4583,0.88622,0.94355,0.79697,0.86498,0.70708,0.55897,0.38232,0.83957,0.00031236,0.00031236,0.00031236
665,1747.27,0.70033,0.46987,0.89694,0.95811,0.79389,0.86619,0.70931,0.55361,0.38243,0.83961,0.00031146,0.00031146,0.00031146
666,1749.9,0.7126,0.47133,0.90029,0.95224,0.79517,0.86436,0.7061,0.55587,0.3831,0.84019,0.00031056,0.00031056,0.00031056
667,1752.62,0.72214,0.47264,0.90739,0.96309,0.79761,0.86341,0.70849,0.55822,0.38588,0.83884,0.00030966,0.00030966,0.00030966
668,1755.27,0.72562,0.46984,0.91463,0.95546,0.7999,0.85878,0.70116,0.56321,0.38596,0.84128,0.00030876,0.00030876,0.00030876
669,1757.85,0.69143,0.46057,0.8821,0.95689,0.79647,0.85728,0.7043,0.55818,0.37964,0.84237,0.00030786,0.00030786,0.00030786
670,1760.44,0.72079,0.46689,0.90439,0.95094,0.80799,0.8644,0.7073,0.55641,0.37781,0.83903,0.00030696,0.00030696,0.00030696
671,1763.02,0.72798,0.47271,0.90353,0.96676,0.80074,0.86364,0.70465,0.56095,0.37948,0.84046,0.00030606,0.00030606,0.00030606
672,1765.62,0.72876,0.47623,0.91165,0.96222,0.80019,0.86371,0.70612,0.55519,0.38315,0.83855,0.00030516,0.00030516,0.00030516
673,1768.24,0.71718,0.46814,0.89098,0.94685,0.81362,0.8651,0.70559,0.55741,0.38664,0.83973,0.00030426,0.00030426,0.00030426
674,1770.86,0.66079,0.44007,0.88147,0.95302,0.8064,0.86282,0.70538,0.55083,0.38169,0.83911,0.000303361,0.000303361,0.000303361
675,1773.4,0.75112,0.48762,0.90933,0.96441,0.79883,0.86333,0.70587,0.55623,0.37831,0.84084,0.000302461,0.000302461,0.000302461
676,1776.01,0.68511,0.4541,0.90624,0.95636,0.8,0.86293,0.71033,0.55216,0.37712,0.83895,0.000301561,0.000301561,0.000301561
677,1778.65,0.72364,0.47827,0.9019,0.9605,0.79811,0.8629,0.70766,0.55168,0.37967,0.83786,0.000300661,0.000300661,0.000300661
678,1781.23,0.71559,0.46559,0.89351,0.96219,0.79419,0.86466,0.70757,0.55372,0.38111,0.8395,0.000299761,0.000299761,0.000299761
679,1783.83,0.72486,0.47147,0.89986,0.92896,0.80653,0.86084,0.70962,0.54981,0.38084,0.83962,0.000298861,0.000298861,0.000298861
680,1786.46,0.70097,0.47281,0.89447,0.96598,0.79166,0.86335,0.71063,0.55202,0.37818,0.84006,0.000297961,0.000297961,0.000297961
681,1789.08,0.73854,0.48473,0.90356,0.96248,0.80167,0.86288,0.71038,0.54469,0.3761,0.83708,0.000297061,0.000297061,0.000297061
682,1791.73,0.71478,0.46545,0.88897,0.96041,0.80033,0.86547,0.70989,0.55073,0.37732,0.83755,0.000296161,0.000296161,0.000296161
683,1794.33,0.69311,0.45692,0.89103,0.94151,0.81566,0.86424,0.70906,0.54322,0.37439,0.83719,0.000295261,0.000295261,0.000295261
684,1797.05,0.70343,0.47385,0.90831,0.95322,0.81297,0.86654,0.70848,0.54679,0.37885,0.839,0.000294361,0.000294361,0.000294361
685,1799.67,0.71232,0.47581,0.89976,0.95534,0.80949,0.86667,0.71033,0.54516,0.37982,0.83906,0.000293462,0.000293462,0.000293462
686,1802.26,0.6742,0.46392,0.89848,0.96413,0.80255,0.86778,0.70848,0.5489,0.38246,0.84062,0.000292562,0.000292562,0.000292562
687,1804.87,0.688,0.45351,0.89277,0.958,0.81236,0.8685,0.7117,0.54346,0.37883,0.83802,0.000291662,0.000291662,0.000291662
688,1807.5,0.69782,0.46068,0.90583,0.94111,0.81454,0.87008,0.716,0.54489,0.37662,0.83748,0.000290762,0.000290762,0.000290762
689,1810.29,0.72262,0.47891,0.90902,0.94218,0.8116,0.86968,0.71438,0.54925,0.3754,0.8383,0.000289862,0.000289862,0.000289862
690,1812.95,0.70325,0.4713,0.89592,0.95648,0.79696,0.86517,0.71194,0.55119,0.37443,0.83874,0.000288962,0.000288962,0.000288962
691,1815.54,0.68159,0.44915,0.89142,0.95722,0.79506,0.86547,0.70893,0.55019,0.37651,0.83723,0.000288062,0.000288062,0.000288062
692,1818.15,0.71819,0.47659,0.91642,0.94365,0.80112,0.8639,0.70886,0.54795,0.37661,0.83704,0.000287162,0.000287162,0.000287162
693,1820.72,0.68961,0.45242,0.89103,0.94839,0.80484,0.86177,0.70925,0.54721,0.37631,0.84007,0.000286262,0.000286262,0.000286262
694,1823.25,0.69056,0.46281,0.90608,0.94342,0.81168,0.86431,0.71733,0.54305,0.37234,0.83788,0.000285362,0.000285362,0.000285362
695,1825.88,0.71299,0.46934,0.90347,0.93098,0.82382,0.86661,0.71733,0.54184,0.36942,0.83836,0.000284462,0.000284462,0.000284462
696,1828.48,0.67858,0.44767,0.88947,0.93656,0.81843,0.86815,0.7181,0.53743,0.36972,0.83658,0.000283563,0.000283563,0.000283563
697,1831.12,0.70096,0.45179,0.88301,0.93921,0.82394,0.87014,0.72331,0.5339,0.37299,0.83574,0.000282663,0.000282663,0.000282663
698,1833.74,0.70148,0.46962,0.87841,0.92677,0.82413,0.86598,0.71979,0.53518,0.37305,0.83513,0.000281763,0.000281763,0.000281763
699,1836.29,0.6957,0.46243,0.88619,0.9346,0.81851,0.8634,0.71582,0.53413,0.37101,0.83471,0.000280863,0.000280863,0.000280863
700,1839.01,0.71592,0.4697,0.89767,0.94306,0.81945,0.8698,0.71946,0.53726,0.37432,0.83434,0.000279963,0.000279963,0.000279963
701,1841.62,0.69004,0.46382,0.89769,0.94517,0.81586,0.86912,0.71851,0.54283,0.37561,0.83586,0.000279063,0.000279063,0.000279063
702,1844.22,0.67109,0.44849,0.90547,0.9641,0.80154,0.8676,0.71696,0.53793,0.37517,0.83468,0.000278163,0.000278163,0.000278163
703,1846.83,0.68436,0.45661,0.89464,0.94979,0.80217,0.86534,0.71457,0.54093,0.37555,0.83642,0.000277263,0.000277263,0.000277263
704,1849.45,0.68805,0.4531,0.88908,0.9343,0.81503,0.86684,0.71536,0.54264,0.37557,0.83935,0.000276363,0.000276363,0.000276363
705,1852.04,0.70013,0.45803,0.89083,0.95421,0.80011,0.86831,0.71417,0.54276,0.37881,0.83843,0.000275463,0.000275463,0.000275463
706,1854.61,0.72975,0.47563,0.9024,0.94335,0.80526,0.86602,0.71555,0.54338,0.37272,0.8375,0.000274563,0.000274563,0.000274563
707,1857.21,0.7143,0.46982,0.90462,0.95193,0.80221,0.866,0.71335,0.54595,0.37542,0.83671,0.000273664,0.000273664,0.000273664
708,1859.85,0.67962,0.44695,0.89479,0.96194,0.8003,0.8674,0.71537,0.54099,0.37579,0.835,0.000272764,0.000272764,0.000272764
709,1862.42,0.6968,0.45625,0.8828,0.96391,0.80558,0.86874,0.71535,0.54013,0.3725,0.8349,0.000271864,0.000271864,0.000271864
710,1865,0.67758,0.45945,0.90373,0.92653,0.82091,0.86832,0.7193,0.53615,0.37061,0.83473,0.000270964,0.000270964,0.000270964
711,1867.68,0.69199,0.46317,0.88348,0.9462,0.81373,0.86703,0.71901,0.53593,0.37051,0.8338,0.000270064,0.000270064,0.000270064
712,1870.5,0.73365,0.48082,0.90792,0.96594,0.81188,0.86799,0.71876,0.5367,0.37241,0.834,0.000269164,0.000269164,0.000269164
713,1873.33,0.69214,0.45815,0.89299,0.95741,0.81344,0.86833,0.71923,0.53742,0.37223,0.83476,0.000268264,0.000268264,0.000268264
714,1876.11,0.69676,0.46571,0.88747,0.96482,0.80891,0.86682,0.72266,0.53698,0.36992,0.8349,0.000267364,0.000267364,0.000267364
715,1878.79,0.69583,0.46322,0.87828,0.95352,0.81448,0.8667,0.71799,0.53903,0.37026,0.83469,0.000266464,0.000266464,0.000266464
716,1881.53,0.68702,0.4612,0.88363,0.93862,0.81793,0.86642,0.7159,0.54025,0.37109,0.83525,0.000265564,0.000265564,0.000265564
717,1884.17,0.68712,0.45358,0.89232,0.9474,0.80908,0.86687,0.7159,0.53791,0.36585,0.8357,0.000264664,0.000264664,0.000264664
718,1886.79,0.66966,0.44595,0.88666,0.94454,0.81377,0.86927,0.71731,0.5376,0.36718,0.83451,0.000263765,0.000263765,0.000263765
719,1889.38,0.73256,0.47186,0.90339,0.95556,0.80412,0.86718,0.7144,0.53677,0.3676,0.83458,0.000262865,0.000262865,0.000262865
720,1892.05,0.69639,0.45659,0.88833,0.9328,0.81903,0.86707,0.71434,0.54242,0.37259,0.83641,0.000261965,0.000261965,0.000261965
721,1894.61,0.66685,0.44497,0.87728,0.93179,0.82128,0.86963,0.71763,0.53863,0.37077,0.83481,0.000261065,0.000261065,0.000261065
722,1897.24,0.70386,0.46014,0.88953,0.95008,0.80721,0.8686,0.71998,0.53903,0.36849,0.83375,0.000260165,0.000260165,0.000260165
723,1899.81,0.69141,0.45096,0.8876,0.95195,0.81426,0.87157,0.72055,0.53184,0.36471,0.8317,0.000259265,0.000259265,0.000259265
724,1902.47,0.71514,0.46671,0.87607,0.95452,0.80857,0.86855,0.71678,0.53481,0.36817,0.83227,0.000258365,0.000258365,0.000258365
725,1905.1,0.68403,0.45443,0.88828,0.96414,0.81097,0.86802,0.7143,0.53597,0.37219,0.83342,0.000257465,0.000257465,0.000257465
726,1907.63,0.67207,0.44712,0.89417,0.96186,0.81255,0.86839,0.71399,0.53552,0.36934,0.83328,0.000256565,0.000256565,0.000256565
727,1910.18,0.67044,0.4514,0.9014,0.95665,0.81096,0.86918,0.7196,0.52642,0.36564,0.83184,0.000255665,0.000255665,0.000255665
728,1912.81,0.6821,0.4475,0.8929,0.94411,0.81819,0.87042,0.72268,0.52589,0.36752,0.83295,0.000254765,0.000254765,0.000254765
729,1915.43,0.70108,0.45173,0.90239,0.94131,0.82228,0.87118,0.72176,0.52478,0.36722,0.83329,0.000253866,0.000253866,0.000253866
730,1918.04,0.68664,0.44952,0.89823,0.94065,0.81938,0.87138,0.72391,0.52454,0.36827,0.83145,0.000252966,0.000252966,0.000252966
731,1920.66,0.70747,0.46424,0.90147,0.94097,0.81838,0.87018,0.72407,0.52977,0.36832,0.83312,0.000252066,0.000252066,0.000252066
732,1923.45,0.66395,0.44287,0.90023,0.93104,0.82423,0.87148,0.72093,0.53027,0.36507,0.83437,0.000251166,0.000251166,0.000251166
733,1926.09,0.67316,0.44524,0.89906,0.95889,0.80848,0.87276,0.72184,0.52825,0.36512,0.83394,0.000250266,0.000250266,0.000250266
734,1928.69,0.71234,0.46254,0.89938,0.94845,0.81238,0.87298,0.72502,0.52538,0.36484,0.83271,0.000249366,0.000249366,0.000249366
735,1931.31,0.66928,0.44557,0.89981,0.9481,0.81233,0.87249,0.72309,0.52088,0.36684,0.83199,0.000248466,0.000248466,0.000248466
